"Bill-to Name",Factuurnaam,module,Magento_Customer
"Ship-to Name",Verzendnaam,module,Magento_Customer
"Order Total",Totaal,module,Magento_Customer
"Purchase Point",Verkooppunt,module,Magento_Customer
"Customer View",Overzicht,module,Magento_Customer
"There are no items in customer's shopping cart.","Er zijn geen producten in de winkelwagen van de klant.",module,Magento_Customer
Qty,Aantal,module,Magento_Customer
Confirmed,Bevestigd,module,Magento_Customer
"Confirmation Required","Bevestiging vereist",module,Magento_Customer
"Confirmation Not Required","Bevestiging niet vereist",module,Magento_Customer
Indeterminate,Onbepaalde,module,Magento_Customer
"The customer does not have default billing address.","De klant heeft geen standaard factuuradres",module,Magento_Customer
Offline,Offline,module,Magento_Customer
Online,Online,module,Magento_Customer
Never,Nooit,module,Magento_Customer
Unlocked,Ontgrendeld,module,Magento_Customer
Locked,Vergrendeld,module,Magento_Customer
"Deleted Stores","Verwijderde winkels",module,Magento_Customer
"Add Locale","Locale toevoegen",module,Magento_Customer
"Add Date","Datum toevoegen",module,Magento_Customer
"Days in Wish List","Dagen in verlanglijst",module,Magento_Customer
Unlock,Deblokkeer,module,Magento_Customer
No,Nee,module,Magento_Customer
Yes,Ja,module,Magento_Customer
"Delete File","Bestand verwijderen",module,Magento_Customer
Download,Downloads,module,Magento_Customer
"Delete Image","Verwijder afbeelding",module,Magento_Customer
"View Full Size","Bekijk op ware grootte",module,Magento_Customer
"All countries","Alle landen",module,Magento_Customer
"Customer Groups",Klantengroepen,module,Magento_Customer
"Add New Customer Group","Nieuwe klantgroep toevoegen",module,Magento_Customer
"Save Customer Group","Klantgroep opslaan",module,Magento_Customer
"Delete Customer Group","Klantgroep verwijderen",module,Magento_Customer
"New Customer Group","Nieuwe klantgroep",module,Magento_Customer
"Edit Customer Group ""%1""","Wijzig klantgroep ""%1""",module,Magento_Customer
"Group Information",Groepsgegevens,module,Magento_Customer
"Group Name",Groepsnaam,module,Magento_Customer
"Maximum length must be less then %1 characters.","Maximale lengte moet minder dan %1 karakters zijn.",module,Magento_Customer
"Tax Class",BTW-tariefgroep,module,Magento_Customer
"The customer is now assigned to Customer Group %s.","De klant is nu toegewezen aan klantgroep %s.",module,Magento_Customer
"Would you like to change the Customer Group for this order?","Wilt u de klantgroep veranderen voor deze bestelling?",module,Magento_Customer
"The VAT ID is valid.","Het BTW nummer is geldig.",module,Magento_Customer
"The VAT ID entered (%s) is not a valid VAT ID.","Het ingevulde BTW-nummer (%s) is geen geldig BTW-nummer.",module,Magento_Customer
"The VAT ID is valid. The current Customer Group will be used.","BTW-nummer is geldig, de huidige klantgroep zal worden gebruikt.",module,Magento_Customer
"The VAT ID is valid but no Customer Group is assigned for it.","Het BTW-nummer is geldig maar er is geen klantgroep toegewezen.",module,Magento_Customer
"Based on the VAT ID, the customer belongs to the Customer Group %s.","Gebaseerd op het BTW-nummer, zou de klant tot klantgroep %s behoren.",module,Magento_Customer
"Something went wrong while validating the VAT ID.","Er ging iets mis tijdens het valideren van het BTW nummer.",module,Magento_Customer
"The customer would belong to Customer Group %s.","De klant zou behoren tot de groep Customer %s.",module,Magento_Customer
"There was an error detecting Customer Group.","Er is een fout opgetreden bij Klant Groep.",module,Magento_Customer
"Validate VAT Number","Valideer BTW-nummer",module,Magento_Customer
"Customer Login",Klant-login,module,Magento_Customer
"Create New Customer Account","Nieuw account aanmaken",module,Magento_Customer
"Date of Birth",Geboortedatum,module,Magento_Customer
"Bad request.","Foute aanvraag",module,Magento_Customer
"This confirmation key is invalid or has expired.","Deze bevestiging sleutel is ongeldig of is verlopen.",module,Magento_Customer
"There was an error confirming the account","Er is een fout opgetreden tijdens het bevestiging van het account",module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your shipping address for proper VAT calculation.","Als u een geregistreerde BTW-klant bent, gelieve <a href=""%1""> hier te klikken </a> om uw verzendadres in te voeren voor een juiste BTW-berekening.",module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your billing address for proper VAT calculation.","Als u een geregistreerde BTW-klant bent, gelieve <a href=""%1""> hier te klikken </a> om uw factuuradres in te voeren voor een juiste BTW-berekening.",module,Magento_Customer
"Thank you for registering with %1.","Bedankt voor uw registratie bij %1.",module,Magento_Customer
"Please check your email for confirmation key.","Controleer uw email voor de bevestigingscode.",module,Magento_Customer
"This email does not require confirmation.","Deze e-mail hoeft niet bevestigt te worden",module,Magento_Customer
"Wrong email.","Onjuist e-mailadres.",module,Magento_Customer
"Your password reset link has expired.","Uw wachtwoord-reset-link is verlopen",module,Magento_Customer
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","U moet uw account bevestigen. Controleer uw email voor de bevestigingslink of <a href=""%1""> Klik hier</a> voor een nieuwe link.",module,Magento_Customer
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.","Er bestaat al een registratie met dit e-mailadres. Is dit uw e-mailadres, <a href=""%1"">klik dan hier</a> om uw wachtwoord toegestuurd te krijgen.",module,Magento_Customer
"We can't save the customer.","We kunnen de klant niet opslaan.",module,Magento_Customer
"Please make sure your passwords match.","Zorg dat de wachtwoorden overeenkomen.",module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your shipping address for proper VAT calculation.","Als u een geregistreerde BTW-klant bent, gelieve <a href=""%1""> hier te klikken </a> om uw verzendadres in te voeren voor een juiste BTW-berekening.",module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your billing address for proper VAT calculation.","Als u een geregistreerde BTW-klant bent, gelieve <a href=""%1""> hier te klikken </a> om uw factuuradres in te voeren voor een juiste BTW-berekening.",module,Magento_Customer
"Account Information","Account Gegevens",module,Magento_Customer
"You saved the account information.","U heeft de accountgegevens opgeslagen.",module,Magento_Customer
"The account is locked. Please wait and try again or contact %1.","Dit account is vergrendeld. Probeer het op een ander moment opnieuw of neem contact op met %1.",module,Magento_Customer
"Password confirmation doesn't match entered password.","Wachtwoord-bevestiging komt niet overeen met ingegeven wachtwoord.",module,Magento_Customer
"The password doesn't match this account.","Het wachtwoord komt niet overeen met dit account.",module,Magento_Customer
"Please correct the email address.","Corrigeer het e-mailadres.",module,Magento_Customer
"We're unable to send the password reset email.","We kunnen de wachtwoordherstel e-mail niet verzenden.",module,Magento_Customer
"Please enter your email.","Voer uw e-mailadres in.",module,Magento_Customer
"If there is an account associated with %1 you will receive an email with a link to reset your password.","Als er een account is gekoppeld aan %1, ontvangt u een e-mail met een link om uw wachtwoord opnieuw instellen.",module,Magento_Customer
"My Account",Account,module,Magento_Customer
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","Deze account is niet bevestigd. <a href=""%1"">Klik hier</a> om de bevestigingsmail opnieuw te verzenden.",module,Magento_Customer
"Invalid login or password.","Ongeldige gebruikersnaam en/of wachtwoord.",module,Magento_Customer
"An unspecified error occurred. Please contact us for assistance.","Een niet nader gekende fout deed zich voor. Neem contact met ons op voor hulp.",module,Magento_Customer
"A login and a password are required.","Gebruikersnaam en wachtwoord zijn verplicht.",module,Magento_Customer
"New Password and Confirm New Password values didn't match.","Het nieuwe wachtwoord en de bevestiging van het nieuwe wachtwoord komen niet overeen.",module,Magento_Customer
"Please enter a new password.","Voer een nieuw wachtwoord.",module,Magento_Customer
"You updated your password.","Uw wachtwoord is bijgewerkt.",module,Magento_Customer
"Something went wrong while saving the new password.","Er ging iets mis bij het opslaan van het nieuwe wachtwoord.",module,Magento_Customer
"You deleted the address.","U hebt het adres verwijderd.",module,Magento_Customer
"We can't delete the address right now.","We kunnen het adres op dit moment niet verwijderen.",module,Magento_Customer
"You saved the address.","U hebt het adres opgeslagen.",module,Magento_Customer
"We can't save the address.","We kunnen het adres niet opslaan.",module,Magento_Customer
"No customer ID defined.","Geen klant ID gedefinieerd.",module,Magento_Customer
"Please correct the quote items and try again.","Corrigeer de genoemde onderdelen en probeer het opnieuw.",module,Magento_Customer
"You have revoked the customer's tokens.","U hebt de klanten toegang ingetrokken voor de huidige sleutels.",module,Magento_Customer
"We can't find a customer to revoke.","We kunnen geen klant vinden om in te trekken.",module,Magento_Customer
"You deleted the customer group.","U heeft de klantgroep verwijderd.",module,Magento_Customer
"The customer group no longer exists.","De klantgroep bestaat niet langer.",module,Magento_Customer
Customers,Klanten,module,Magento_Customer
"New Group","Nieuwe groep",module,Magento_Customer
"New Customer Groups","Nieuwe klantgroepen",module,Magento_Customer
"Edit Group","Groep bewerken",module,Magento_Customer
"Edit Customer Groups","Klantgroepen bewerken",module,Magento_Customer
"You saved the customer group.","U heeft de klantgroep opgeslagen.",module,Magento_Customer
"Please select customer(s).","Selecteer klant(en).",module,Magento_Customer
"Customer could not be deleted.","Klant kon niet verwijderd worden.",module,Magento_Customer
"You deleted the customer.","Klant verwijderd.",module,Magento_Customer
"Something went wrong while editing the customer.","Er ging iets mis tijdens het bewerken van de klant.",module,Magento_Customer
"Manage Customers","Klanten beheren",module,Magento_Customer
"Please correct the data sent.","Corrigeer de gegevens die zijn verzonden.",module,Magento_Customer
"A total of %1 record(s) were updated.","%1 records zijn bijgewerkt.",module,Magento_Customer
"A total of %1 record(s) were deleted.","Een totaal van %1 veld(en) werden verwijderd.",module,Magento_Customer
"The customer will receive an email with a link to reset password.","De klant ontvangt een e-mail met een link om het wachtwoord opnieuw instellen.",module,Magento_Customer
"Something went wrong while resetting customer password.","Er ging iets mis tijdens het opnieuw instellen van het wachtwoord van de klant.",module,Magento_Customer
"You saved the customer.","U heeft de klant opgeslagen.",module,Magento_Customer
"Something went wrong while saving the customer.","Er ging iets mis bij het opslaan van de klant.",module,Magento_Customer
"Page not found.","Pagina niet gevonden.",module,Magento_Customer
"Customer has been unlocked successfully.","Klant is ontgrendeld.",module,Magento_Customer
"Online Customers","Online klanten",module,Magento_Customer
"Customers Now Online","Klanten nu online",module,Magento_Customer
"Please define Wish List item ID.","Geef verlanglijstje item-ID.",module,Magento_Customer
"Please load Wish List item.","Gelieve wens lijst item te laden.",module,Magento_Customer
"Login successful.","Inloggen succesvol.",module,Magento_Customer
"""%1"" section source is not supported","""%1"" sectie bron wordt niet ondersteund",module,Magento_Customer
"%1 doesn't extend \Magento\Customer\CustomerData\SectionSourceInterface","%1 is geen uitbreiding van \Magento\Customer\CustomerData\SectionSourceInterface",module,Magento_Customer
"No confirmation needed.","Geen bevestiging nodig.",module,Magento_Customer
"Account already active","Account is reeds actief",module,Magento_Customer
"Invalid confirmation token","Ongeldige bevestigingssleutel",module,Magento_Customer
"The account is locked.","Account is vergrendeld.",module,Magento_Customer
"This account is not confirmed.","Dit account is niet bevestigd.",module,Magento_Customer
